CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V3_M;V4_M;V8_M;V9_M;V10_M;V12_M;V18_M;V19_AM;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;V2_02_M;V2_03_M;V5_03_M;V11_02_M;PP07B1_01;EMPLEO;SECTOR;PP02A;PP02B;PP02D;PP02F;PP02G;PP03K;PP04A1;PP05B3;PP05I;PP05J;PP05K;PP06E1;PP06K;PP06K_SEM;PP06K_MES;PP06L;PP07F1_1;PP07F1_2;PP07F1_3;PP07I2;PP07I3;PP07I4;PP07L;PP07M;PP08G;PP08G_DSEM;PP08G_DMES;PP08H;PP10B1;PP10B2;PP10B3;PP10B4;PP10B5;PP10B6;PP10B7;PP10B8;PP10B9;PP10B10;PP11L2;V2_01_M;V5_01_M;V5_02_M;V11_01_M;V21_01_M;V21_02_M;V21_03_M;V22_01_M;V22_02_M;V22_03_M;P_DECCF;P_RDECCF;P_GDECCF;P_PDECCF;P_IDECCF;P_ADECCF;P21Actualizado
TQRMNOPUTHLNQSCDEIJAH00807627;2024;2;1;4;0;1;S;33;932;3;1;16/10/2017;6;5;1;1;1;1;2;2;0.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;932;0;0.00;0;;0;0.00;;0;932;0;0;0;0;0;0;0;0;0;600000;5;;5;5.00;;5;150000,00;3;;3;3.00;;3;1313;0;0;0;0;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;4.00;4.00;4.00;;;4.00;0,00
TQRMNOQTVHMMMUCDEIJAH00802377;2024;2;1;3;1;1;S;33;1366;3;2;04/06/1991;33;5;4;1;2;0;4;2;3.00;3;18.00;1;;3;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;1366;0;0.00;0;;0;0.00;;0;1366;0;0;0;0;0;0;0;0;0;250000;2;;2;2.00;;2;41666,67;1;;1;1.00;;1;2930;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;1.00;1.00;1.00;;;1.00;0,00
TQRMNOPUQHMNQMCDEIJAH00802562;2024;2;1;4;1;1;S;33;1325;3;1;09/02/2007;17;5;1;1;1;1;4;2;5.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;1325;0;0.00;0;;0;0.00;;0;1325;0;0;0;0;0;0;0;0;0;625000;5;;5;5.00;;5;156250,00;3;;3;3.00;;4;2995;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;4.00;4.00;4.00;;;4.00;0,00
TQRMNOSTYHKNMOCDEIJAH00856759;2024;2;1;1;1;1;S;33;417;1;2;10/03/1947;77;2;1;1;2;0;4;1;;3;30.00;1;;4;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;417;0;274000.00;5;;5;5.00;;5;475;0;0;0;0;0;0;0;0;274000;274000;2;;2;2.00;;2;137000,00;3;;3;3.00;;3;566;204000;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;70000;0;3.00;3.00;3.00;;;4.00;0,00
TQRMNOTRQHLOORCDEIJAH00812377;2024;2;1;3;1;1;S;33;5448;3;2;11/11/2013;10;5;4;1;1;1;2;2;4.00;1;;1;;1;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;5448;0;0.00;0;;0;0.00;;0;5448;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNORVXHMLOLCDEIJAH00807353;2024;2;1;5;0;1;S;33;4048;3;1;14/11/2022;1;5;1;3;0;0;0;0;;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;4048;0;0.00;0;;0;0.00;;0;4048;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQTMNOQUWHLOTOCDEIJAH00807561;2024;2;1;1;1;1;S;33;1005;1;2;07/08/1952;71;1;1;1;2;0;4;2;1.00;1;;1;;3;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;1005;0;240000.00;4;;4;4.00;;4;1092;0;0;0;0;0;0;0;0;240000;240000;2;;2;2.00;;2;240000,00;5;;5;5.00;;6;1269;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170000;0;0;0;0;0;0;70000;0;0;6.00;6.00;6.00;;;7.00;0,00
TQRMNORQWHJMKOCDEIJAH00865003;2024;2;1;4;1;1;S;33;2554;3;1;01/01/1900;11;5;1;1;1;1;4;2;0.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;2554;0;0.00;0;;0;0.00;;0;2554;0;0;0;0;0;0;0;0;0;493000;4;;4;4.00;;4;82166,67;1;;1;1.00;;2;4834;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;2.00;2.00;2.00;;;2.00;0,00
TQRMNOTXTHJOPSCDEIJAH00862495;2024;2;1;4;1;1;S;33;3651;3;2;01/01/1900;16;5;4;1;2;0;4;2;3.00;1;;1;;3;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;3651;0;16000.00;1;;1;1.00;;1;4573;0;0;0;0;0;0;0;0;16000;571000;5;;5;5.00;;5;95166,67;2;;2;2.00;;2;7816;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;16000;0;0;0;0;0;0;2.00;2.00;2.00;;;2.00;0,00
TQRMNORWYHKMPRCDEIJAH00860437;2024;2;1;4;1;1;S;33;2817;3;1;01/01/1900;16;5;1;1;1;1;4;2;5.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;2817;0;0.00;0;;0;0.00;;0;2817;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNOQPXHJORSCDEIJAH00863638;2024;2;1;4;1;1;S;33;2952;3;1;25/08/1999;24;3;4;1;2;0;4;1;;1;;1;;4;3;0;7;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;2952;0;0.00;0;;0;0.00;;0;2952;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNOQYPHLORNCDEIJAH00807719;2024;2;1;3;1;1;S;33;5468;3;1;21/09/2006;17;5;4;1;1;1;4;2;5.00;4;221.00;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;5468;0;94000.00;1;;1;1.00;;1;7420;0;0;0;0;0;0;0;0;94000;559000;5;;5;5.00;;5;139750,00;3;;3;3.00;;3;6372;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;78000;16000;0;0;0;0;0;0;4.00;3.00;3.00;;;4.00;0,00
TQSMNOPRPHJOPNCDEIJAH00865544;2024;2;1;2;0;1;S;33;5222;3;2;11/03/2016;8;5;4;1;1;1;2;2;2.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;5222;0;0.00;0;;0;0.00;;0;5222;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNOSXWHKMLQCDEIJAH00860865;2024;2;1;3;1;1;S;33;1173;3;2;14/07/1995;28;5;4;1;2;0;4;1;;1;;1;;4;2;3;0;;2;1;1;2;2;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.00;1.00;0.00;2.00;2.00;4808.00;2.00;0.00;0.00;0.00;2.00;0.00;30313.00;0.00;2.00;0.00;0.00;2.00;3.00;2.00;4.00;0.00;0.00;0.00;0.00;2.00;0;0;;0;0.00;;0;1173;0;60000.00;1;;1;1.00;;1;1634;0;0;0;0;0;0;0;0;60000;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;2.00;2.00;1.00;1.00;1.00;2.00;2.00;2.00;1.00;2.00;1.00;0;60000;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNOPTWHJNRPCDEIJAH00864953;2024;2;1;2;1;1;S;33;3663;3;2;02/01/2012;12;5;1;1;1;1;4;2;0.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;3663;0;0.00;0;;0;0.00;;0;3663;0;0;0;0;0;0;0;0;0;280000;2;;2;2.00;;2;70000,00;1;;1;1.00;;1;3904;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;1.00;1.00;1.00;;;2.00;0,00
TQRMNOSUUHMMMMCDEGJBF00799715;2024;2;1;3;0;43;S;13;710;3;1;21/06/2019;4;5;4;2;1;1;1;2;0.00;3;6.00;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.00;0;0.00;;0;710;0;0.00;0;0.00;0;0.00;;0;710;0;0;0;0;0;0;0;0;0;296000;2;2.00;2;2.00;;2;98666,67;2;2.00;1;2.00;;1;763;0;0;0;0;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;2.00;2.00;2.00;;2.00;2.00;0,00
TQRMNOQRTHLNMNCDEIJAH00865729;2024;2;1;5;1;1;S;33;2661;5;1;01/01/1900;12;5;4;1;1;1;2;2;4.00;1;;1;;1;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;2661;0;0.00;0;;0;0.00;;0;2661;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNOQVWHMMMPCDEGJBF00799841;2024;2;1;4;1;43;S;13;644;3;2;05/10/2003;20;5;1;1;1;2;7;2;0.00;1;;1;;5;3;0;3;;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.00;0;0.00;;0;644;0;0.00;0;0.00;0;0.00;;0;644;0;0;0;0;0;0;0;0;0;1000000;8;8.00;8;8.00;;8;250000,00;6;6.00;5;5.00;;5;749;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;6.00;6.00;6.00;;7.00;6.00;0,00
TQRMNOPQQHMLMOCDEIJAH00802306;2024;2;1;2;1;1;S;33;2915;3;2;08/06/1989;35;5;2;1;2;0;4;2;5.00;1;;1;;3;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;2915;0;700000.00;9;;8;9.00;;9;3741;0;0;0;0;0;600000;0;0;700000;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;100000;0;0;0;0;0;0;0;;;;;;;0,00
TQSMNOPPTHMMPTCDEIJAH00802204;2024;2;1;4;0;1;S;33;3077;3;2;12/05/2018;5;5;4;2;1;1;1;2;0.00;1;;1;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;3077;0;0.00;0;;0;0.00;;0;3077;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNOQPYHMMSSCDEIJAH00856522;2024;2;2;3;1;1;S;33;859;9;2;15/12/1999;24;2;4;1;2;0;4;1;;1;;1;;4;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;859;0;0.00;0;;0;0.00;;0;859;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNOSTSHLMOOCDEIJAH00807356;2024;2;1;3;0;1;S;33;3086;3;2;30/01/2015;9;5;1;1;1;2;2;2;3.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;3086;0;0.00;0;;0;0.00;;0;3086;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQSMNOSVYHLNPLCDEIJAH00812288;2024;2;1;4;0;1;S;33;3334;3;1;25/12/2019;4;5;1;1;1;1;1;2;0.00;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;3334;0;0.00;0;;0;0.00;;0;3334;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNOSPVHMOKRCDEGJBF00804889;2024;2;1;2;1;43;S;13;1192;3;1;27/03/2004;20;5;1;1;1;1;7;2;0.00;1;;1;;5;2;3;0;;2;1;2;2;2;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.00;2.00;1.00;3.00;2.00;4802.00;2.00;0.00;0.00;0.00;99.00;9.00;80314.00;0.00;0.00;10.00;0.00;2.00;3.00;2.00;4.00;0.00;0.00;0.00;0.00;2.00;0;0;0.00;0;0.00;;0;1192;0;0.00;0;0.00;0;0.00;;0;1192;0;0;0;0;0;0;0;0;0;610000;5;6.00;5;5.00;;5;203333,30;4;5.00;4;4.00;;4;1332;0;0;0;0;;;;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;1.00;1.00;2.00;2.00;2.00;1.00;2.00;2.00;2.00;2.00;1.00;0;0;0;0;0;0;0;0;0;0;5.00;5.00;5.00;;6.00;5.00;0,00
TQRMNOUXYHKMLPCDEIJAH00859089;2024;2;1;3;1;1;S;33;2940;3;1;21/04/2006;18;5;1;1;1;2;4;2;4.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;2940;0;0.00;0;;0;0.00;;0;2940;0;0;0;0;0;0;0;0;0;336000;2;;2;2.00;;3;84000,00;1;;1;1.00;;2;6227;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;2.00;2.00;2.00;;;2.00;0,00
TQRMNORUSHLMMOCDEIJAH00807197;2024;2;1;4;0;1;S;33;2666;3;1;25/05/2014;9;5;1;1;1;1;2;2;4.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;2666;0;0.00;0;;0;0.00;;0;2666;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNOSQPHLMKMCDEGJBF00809951;2024;2;1;1;1;43;S;13;669;1;2;14/01/1969;55;5;4;1;2;0;6;1;;1;;1;;6;2;2;0;;2;2;2;2;2;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.00;2.00;1.00;5.00;2.00;6900.00;2.00;0.00;0.00;0.00;1.00;0.00;10112.00;10.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0.00;0;0.00;;0;669;0;100000.00;2;2.00;1;2.00;;1;660;0;0;0;0;0;100000;0;0;100000;100000;1;1.00;1;1.00;;1;100000,00;2;2.00;1;2.00;;1;719;0;0;0;0;;;;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;2.00;2.00;1.00;2.00;2.00;1.00;2.00;2.00;2.00;2.00;0.00;0;0;0;0;0;0;0;0;0;0;2.00;2.00;2.00;;2.00;2.00;0,00
TQRMNORPWHKOORCDEIJAH00861818;2024;2;1;2;1;1;S;33;4296;3;1;07/01/1997;27;1;4;1;2;0;4;1;;1;;1;;4;3;0;7;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;4296;0;0.00;0;;0;0.00;;0;4296;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQRMNORWTHLNPLCDEIJAH00807808;2024;2;1;5;1;1;S;33;2049;3;1;01/01/1900;18;5;4;1;2;0;4;1;;1;;1;;4;3;0;7;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;2049;0;0.00;0;;0;0.00;;0;2049;0;0;0;0;0;0;0;0;0;1870000;10;;10;10.00;;10;374000,00;7;;7;7.00;;8;5584;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;8.00;8.00;8.00;;;9.00;0,00
TQRMNOTPYHLNNMCDEIJAH00807245;2024;2;1;3;0;1;S;33;529;5;2;17/07/2016;7;5;4;1;1;2;2;2;1.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;529;0;0.00;0;;0;0.00;;0;529;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
TQSMNOSVYHLNPLCDEIJAH00812288;2024;2;1;2;1;1;S;33;3334;2;2;24/03/1994;30;2;1;1;2;0;4;1;;1;;1;;4;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0.00;;0;3334;0;0.00;0;;0;0.00;;0;3334;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0;0;0;0;;;;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;0,00
