CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado
TQRMNORWXHKOKQCDEGJBF00661081;2020;3;1;2;1;43;S;13;1362;2;1;;49;2;1;1;2;0;6;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;42,00;0,00;2.00;0.00;2.00;2.00;2.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;11.00;0.00;10312.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;60000.00;0.00;0.00;0.00;30000.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;60000;9;10;10;;;10;1458;0;90000.00;10;10;10;;;10;1455;0;0;0;0;0;0;0;0;0;0;0;0;0;132000;10;10;10;;;10;33000,00;08;09;08;;;09;1444;1415404,10
TQRMNORWXHKOKQCDEGJBF00661081;2020;3;1;3;1;43;S;13;1362;3;1;07/01/2904;25;5;1;1;1;1;7;2;2.00;1;;1;;5;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1362;0;0.00;0;00;0;;;0;1362;0;0;0;0;0;0;0;0;0;0;0;0;0;132000;10;10;10;;;10;33000,00;08;09;08;;;09;1444;0,00
TQRMNORWXHKOKQCDEGJBF00661081;2020;3;1;4;1;43;S;13;1362;3;2;;20;5;1;1;1;1;6;2;1.00;1;;1;;5;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1362;0;0.00;0;00;0;;;0;1362;0;0;0;0;0;0;0;0;0;0;0;0;0;132000;10;10;10;;;10;33000,00;08;09;08;;;09;1444;0,00
TQRMNORWYHKOKQCDEGJBF00661082;2020;3;1;1;1;43;S;13;1362;1;1;;47;3;1;1;2;0;7;2;4.00;1;;1;;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;4,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;9602.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;57113.00;8.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;4.00;2.00;4000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;4000;1;01;1;;;1;1383;0;14000.00;3;03;3;;;3;1428;0;0;0;0;0;0;0;0;10000;0;0;0;10000;24000;02;02;02;;;03;6000,00;02;01;01;;;01;1360;94360,27
TQRMNORWYHKOKQCDEGJBF00661082;2020;3;1;2;1;43;S;13;1362;3;2;12/07/2904;24;5;1;1;1;1;7;2;3.00;1;;1;;5;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1362;0;10000.00;2;02;2;;;2;1446;10000;0;0;0;0;0;0;0;0;0;0;0;10000;24000;02;02;02;;;03;6000,00;02;01;01;;;01;1360;0,00
TQRMNORWYHKOKQCDEGJBF00661082;2020;3;1;3;1;43;S;13;1362;3;2;;16;5;1;1;1;2;5;2;1.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1362;0;0.00;0;00;0;;;0;1362;0;0;0;0;0;0;0;0;0;0;0;0;0;24000;02;02;02;;;03;6000,00;02;01;01;;;01;1360;0,00
TQSMNOQTVHKNKRCDEGJBF00661103;2020;3;1;3;0;43;S;13;849;3;1;;1;5;1;3;0;0;0;0;;1;;6;;7;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;849;0;0.00;0;00;0;;;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;80000;08;08;08;;;08;26666,67;07;08;07;;;08;852;0,00
TQRMNOQTVHKNKRCDEGJBF00661104;2020;3;1;1;1;43;S;13;849;1;1;06/05/0304;70;1;1;1;2;0;4;2;3.00;1;;1;;3;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;849;0;28000.00;6;06;6;;;7;813;28000;0;0;0;0;0;0;0;0;0;0;0;28000;44300;05;05;05;;;05;22150,00;06;07;06;;;07;832;0,00
TQRMNOQTVHKNKRCDEGJBF00661104;2020;3;1;2;1;43;S;13;849;2;2;03/10/1004;63;1;1;1;2;0;4;2;2.00;1;;1;;3;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;849;0;16300.00;3;03;3;;;4;845;16300;0;0;0;0;0;0;0;0;0;0;0;16300;44300;05;05;05;;;05;22150,00;06;07;06;;;07;832;0,00
TQRMNOQWPHLKLRCDEGJBF00636506;2020;3;1;2;1;43;S;13;573;1;2;;19;5;4;1;2;0;5;1;;3;42.00;3;42.00;4;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;573;0;20000.00;4;05;4;;;5;562;0;0;0;0;0;0;0;0;20000;0;0;0;20000;20000;02;02;02;;;02;20000,00;06;06;06;;;06;567;0,00
TQRMNORVPHMLLSCDEGJBF00642313;2020;3;1;1;1;43;S;13;465;1;2;;25;5;1;1;1;1;7;2;3.00;3;78.00;1;;5;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;465;0;35000.00;7;08;7;;;7;471;0;0;0;0;0;0;0;0;35000;0;0;0;35000;35000;04;04;04;;;04;35000,00;08;09;08;;;09;455;0,00
TQRMNOVWRHMLLSCDEGJBF00642368;2020;3;2;1;1;43;S;13;449;1;2;;24;5;1;1;2;0;7;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2.00;2.00;40,00;4,00;2.00;0.00;2.00;2.00;2.00;2.00;8509.00;2.00;0.00;0.00;0.00;0.00;7.00;0.00;41332.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;38000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;38000;8;08;8;;;8;459;0;51000.00;9;09;9;;;9;456;0;0;0;0;0;0;0;0;13000;0;0;0;13000;51000;06;06;06;;;06;51000,00;09;10;10;;;10;449;896422,60
TQRMNOVWVHMLLSCDEGJBF00642470;2020;3;1;1;1;43;S;13;424;1;2;;22;5;1;1;1;1;7;2;4.00;3;74.00;1;;5;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;424;0;21000.00;5;05;5;;;5;429;0;0;0;0;0;0;0;6000;15000;0;0;0;21000;21000;02;02;02;;;02;21000,00;06;06;06;;;07;418;0,00
TQRMNORRTHMKLTCDEGJBF00642314;2020;3;1;1;1;43;S;13;1025;1;2;05/10/0604;48;2;1;1;2;0;4;1;;1;;1;;4;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1025;0;0.00;0;00;0;;;0;1025;0;0;0;0;0;0;0;0;0;0;0;0;0;22000;02;02;02;;;02;11000,00;03;03;03;;;03;1045;0,00
TQRMNORRTHMKLTCDEGJBF00642314;2020;3;1;2;1;43;S;13;1025;2;1;05/11/0504;49;2;1;1;2;0;4;1;;1;;1;;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0,00;0,00;2.00;0.00;2.00;2.00;4.00;2.00;49.00;2.00;0.00;0.00;0.00;0.00;99.00;9.00;10333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;22000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;22000;5;05;5;;;6;1012;0;22000.00;5;05;5;;;6;1053;0;0;0;0;0;0;0;0;0;0;0;0;0;22000;02;02;02;;;02;11000,00;03;03;03;;;03;1045;518981,50
TQRMNORRUHMKLTCDEGJBF00642369;2020;3;1;1;1;43;S;13;826;1;2;;36;2;1;1;2;0;6;1;;3;74.00;1;;6;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;826;0;0.00;0;00;0;;;0;826;0;0;0;0;0;0;0;0;0;0;0;0;0;66000;07;07;07;;;08;16500,00;05;05;04;;;05;823;0,00
TQRMNORRUHMKLTCDEGJBF00642369;2020;3;1;2;1;43;S;13;826;2;1;;43;2;1;1;2;0;7;2;3.00;1;;1;;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2.00;2.00;36,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;72113.00;8.00;0.00;0.00;0.00;1.00;3.00;1.00;1.00;7.00;6.00;2.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;6;07;6;;;7;864;28000;66000.00;9;10;10;;;10;865;0;0;0;0;8000;0;0;0;0;0;0;0;8000;66000;07;07;07;;;08;16500,00;05;05;04;;;05;823;707702,05
TQRMNORRUHMKLTCDEGJBF00642369;2020;3;1;3;1;43;S;13;826;3;2;;15;5;1;1;1;1;5;2;0.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;826;0;0.00;0;00;0;;;0;826;0;0;0;0;0;0;0;0;0;0;0;0;0;66000;07;07;07;;;08;16500,00;05;05;04;;;05;823;0,00
TQRMNORRUHMKLTCDEGJBF00642369;2020;3;1;4;0;43;S;13;826;3;2;;7;5;1;1;1;2;3;2;0.00;1;;1;;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;826;0;0.00;0;00;0;;;0;826;0;0;0;0;0;0;0;0;0;0;0;0;0;66000;07;07;07;;;08;16500,00;05;05;04;;;05;823;0,00
TQRMNORSUHMKLTCDEGJBF00642370;2020;3;1;1;1;43;S;13;826;1;1;;27;1;2;1;1;1;7;2;4.00;3;6.00;1;;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;72,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;6200.00;2.00;0.00;0.00;0.00;0.00;4.00;0.00;81201.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;1.00;1.00;4.00;75000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;75000;10;10;10;;;10;798;0;75000.00;10;10;10;;;10;815;0;0;0;0;0;0;0;0;0;0;0;0;0;95000;09;09;09;;;09;47500,00;09;10;09;;;10;829;1769255,13
TQRMNORSUHMKLTCDEGJBF00642370;2020;3;1;2;1;43;S;13;826;2;2;;24;1;2;1;2;0;7;1;;2;;1;;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;12,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;7000.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;40111.00;1.00;0.00;0.00;0.00;1.00;2.00;3.00;1.00;7.00;4.00;2.00;10000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;2;03;2;;;3;857;0;20000.00;4;05;4;;;5;863;0;0;0;0;0;0;0;0;10000;0;0;0;10000;95000;09;09;09;;;09;47500,00;09;10;09;;;10;829;235900,68
TQRMNOVSSHMKLTCDEGJBF00642477;2020;3;1;1;1;43;S;13;1025;1;2;;26;5;1;1;1;1;7;2;4.00;2;;1;;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.00;1.00;0.00;2.00;2.00;6900.00;2.00;0.00;0.00;0.00;7.00;0.00;43331.00;4.00;0.00;0.00;0.00;2.00;0.00;2.00;9.00;0.00;0.00;0.00;0.00;2.00;0;0;00;0;;;0;1025;0;45000.00;8;09;8;;;9;1005;0;0;0;0;0;0;0;0;45000;0;0;0;45000;45000;05;05;05;;;05;45000,00;09;09;09;;;09;944;0,00
TQRMNOSYPHJKLPCDEGJBF00661105;2020;3;1;1;1;43;S;13;1647;1;2;11/07/2004;72;1;1;1;2;0;7;1;;3;82.00;1;;6;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1647;0;107000.00;10;10;10;;;10;1614;99000;0;0;0;8000;0;0;0;0;0;0;0;107000;224000;10;10;10;;;10;112000,00;10;10;10;;;10;1616;0,00
TQRMNOSYPHJKLPCDEGJBF00661105;2020;3;1;2;1;43;S;13;1647;2;2;;77;1;1;1;2;0;7;1;;3;82.00;1;;6;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1647;0;117000.00;10;10;10;;;10;1680;87000;0;0;0;30000;0;0;0;0;0;0;0;117000;224000;10;10;10;;;10;112000,00;10;10;10;;;10;1616;0,00
TQRMNOPPQHMOKPCDEGJBF00642410;2020;3;1;2;1;43;S;13;1661;2;2;11/03/0704;65;2;1;1;2;0;4;2;99.00;2;;1;;3;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1661;0;18000.00;4;04;4;;;4;1720;18000;0;0;0;0;0;0;0;0;0;0;0;18000;44000;05;05;05;;;05;11000,00;03;03;03;;;03;1812;0,00
TQRMNOPPQHMOKPCDEGJBF00642410;2020;3;1;3;1;43;S;13;1661;3;1;;29;5;3;1;2;0;3;2;9.00;1;;1;;4;3;0;6;1;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1661;0;0.00;0;00;0;;;0;1661;0;0;0;0;0;0;0;0;0;0;0;0;0;44000;05;05;05;;;05;11000,00;03;03;03;;;03;1812;0,00
TQRMNOPPQHMOKPCDEGJBF00642410;2020;3;1;4;1;43;S;13;1661;3;2;;23;5;1;1;2;0;6;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;20,00;0,00;2.00;0.00;2.00;2.00;2.00;1.00;8501.00;2.00;0.00;0.00;0.00;0.00;99.00;9.00;41312.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;26000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;26000;6;06;6;;;7;1765;0;26000.00;6;06;6;;;6;1771;0;0;0;0;0;0;0;0;0;0;0;0;0;44000;05;05;05;;;05;11000,00;03;03;03;;;03;1812;613341,78
TQRMNOSVYHLOLPCDEGJBF00642462;2020;3;1;1;1;43;S;13;2198;1;2;;24;1;4;1;2;0;3;2;7.00;1;;1;;2;2;3;0;0;2;2;2;2;2;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.00;2.00;1.00;5.00;2.00;9999.00;2.00;0.00;0.00;0.00;3.00;0.00;30314.00;0.00;8.00;0.00;0.00;1.00;2.00;2.00;5.00;0.00;0.00;0.00;0.00;2.00;0;0;00;0;;;0;2198;0;19200.00;4;04;4;;;5;2184;0;0;0;19200;0;0;0;0;0;0;0;0;19200;19200;02;02;02;;;02;6400,00;02;01;01;;;01;2219;0,00
TQRMNOSVYHLOLPCDEGJBF00642462;2020;3;1;2;1;43;S;13;2198;2;1;;26;1;4;1;2;0;5;2;1.00;1;;1;;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;12,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;2500.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;80313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;4.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;2198;0;0.00;0;00;0;;;0;2198;0;0;0;0;0;0;0;0;0;0;0;0;0;19200;02;02;02;;;02;6400,00;02;01;01;;;01;2219;0,00
TQRMNOSVYHLOLPCDEGJBF00642462;2020;3;1;3;0;43;S;13;2198;3;2;;4;5;4;1;1;1;1;2;0.00;1;;6;;7;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;2198;0;0.00;0;00;0;;;0;2198;0;0;0;0;0;0;0;0;0;0;0;0;0;19200;02;02;02;;;02;6400,00;02;01;01;;;01;2219;0,00
TQRMNOTWTHLOLPCDEGJBF00636349;2020;3;1;1;1;43;S;13;1770;1;1;;52;1;4;1;2;0;2;1;;1;;1;;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;1.00;1.00;1.00;1.00;2.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;72313.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;4.00;2.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1770;3000;3000.00;1;01;1;;;1;1771;0;0;0;0;0;0;0;0;0;0;0;0;0;25400;03;02;02;;;03;4233,33;01;01;01;;;01;1730;0,00
TQRMNOTWTHLOLPCDEGJBF00636349;2020;3;1;2;1;43;S;13;1770;2;2;11/09/1004;43;1;4;1;2;0;2;1;;1;;1;;2;2;3;0;0;2;2;1;2;2;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.00;1.00;0.00;3.00;2.00;9700.00;1.00;3.00;0.00;0.00;0.00;0.00;55314.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;8.00;0.00;0.00;0.00;0.00;2.00;0;0;00;0;;;0;1770;0;22400.00;5;05;5;;;6;1832;0;0;0;22400;0;0;0;0;0;0;0;0;22400;25400;03;02;02;;;03;4233,33;01;01;01;;;01;1730;0,00
TQRMNOTWTHLOLPCDEGJBF00636349;2020;3;1;3;1;43;S;13;1770;3;2;;24;5;4;1;2;0;3;2;6.00;1;;1;;1;2;0;0;0;2;2;2;2;2;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;00;0;;;0;1770;0;0.00;0;00;0;;;0;1770;0;0;0;0;0;0;0;0;0;0;0;0;0;25400;03;02;02;;;03;4233,33;01;01;01;;;01;1730;0,00
TQRMNOTWTHLOLPCDEGJBF00636349;2020;3;1;4;1;43;S;13;1770;3;2;;20;5;4;1;2;0;3;2;8.00;1;;1;;3;2;3;0;0;2;2;2;2;2;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.00;2.00;1.00;4.00;2.00;9700.00;1.00;2.00;0.00;0.00;0.00;0.00;57314.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;8.00;0.00;0.00;0.00;0.00;2.00;0;0;00;0;;;0;1770;0;0.00;0;00;0;;;0;1770;0;0;0;0;0;0;0;0;0;0;0;0;0;25400;03;02;02;;;03;4233,33;01;01;01;;;01;1730;0,00
TQRMNOTWTHLOLPCDEGJBF00636349;2020;3;1;5;1;43;S;13;1770;3;1;;16;5;4;1;1;1;3;2;8.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1770;0;0.00;0;00;0;;;0;1770;0;0;0;0;0;0;0;0;0;0;0;0;0;25400;03;02;02;;;03;4233,33;01;01;01;;;01;1730;0,00
TQRMNOTWTHLOLPCDEGJBF00636349;2020;3;1;6;1;43;S;13;1770;3;1;;13;5;4;1;1;1;3;2;7.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;00;0;;;0;1770;0;0.00;0;00;0;;;0;1770;0;0;0;0;0;0;0;0;0;0;0;0;0;25400;03;02;02;;;03;4233,33;01;01;01;;;01;1730;0,00
